PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, KSNB
Station name, Steenstrup_Nordr
Begin Date, 2007-08-21
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, KSNB.cwu.nam14.pos
Offset from source file, 7.83 mm North, -13.15 mm East, 81.26 mm Vertical
Reference position, 66.8632797131 North Latitude, -35.5763150762 East Longitude, 1720.90875 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-02-19,4.52, 2.80, 9.94, 2.52, 1.81, 9.24, repro,
2008-02-20,5.18, 3.02, 12.02, 2.22, 1.52, 8.02, repro,
2008-02-21,5.42, 2.49, 18.34, 2.21, 1.53, 7.97, repro,
2008-02-22,4.34, 1.98, 15.85, 2.21, 1.53, 7.99, repro,
2008-02-23,3.75, 1.34, 11.31, 2.31, 1.61, 8.34, repro,
2008-02-24,4.88, 2.38, 2.73, 2.17, 1.54, 7.9, repro,
2008-02-25,5.60, 2.65, 3.63, 2.18, 1.53, 7.92, repro,
2008-02-26,5.02, 1.85, 9.43, 2.2, 1.55, 8.2, repro,
2008-02-27,5.28, 1.97, 2.30, 2.28, 1.62, 8.28, repro,
2008-02-28,6.64, 2.60, 3.95, 2.71, 1.82, 9.95, repro,
2008-02-29,4.18, 3.32, 1.85, 2.69, 1.87, 9.76, repro,
2008-03-01,2.84, 0.54, 4.28, 2.55, 1.75, 8.99, repro,
2008-03-02,4.14, 0.33, -0.46, 2.24, 1.57, 8.02, repro,
2008-03-03,4.41, -0.50, 1.67, 2.28, 1.58, 8.23, repro,
2008-03-04,5.34, 2.32, 2.72, 2.21, 1.54, 8.08, repro,
2008-03-05,7.00, 1.42, 1.21, 2.46, 1.7, 9, repro,
2008-03-06,4.63, 0.96, 5.78, 2.24, 1.56, 8.19, repro,
2008-03-07,4.83, 1.36, 5.12, 2.37, 1.65, 8.46, repro,
2008-03-08,5.63, 2.92, 11.08, 2.25, 1.57, 8.16, repro,
2008-03-09,0.98, 3.36, 14.44, 2.72, 1.85, 9.7, repro,
2008-03-10,2.55, 1.26, 18.66, 2.5, 1.73, 9.03, repro,
2008-03-11,2.32, 0.41, 13.14, 2.26, 1.57, 8.03, repro,
2008-03-12,0.61, -1.14, 8.07, 2.39, 1.67, 8.89, repro,
2008-03-13,2.65, -0.58, 4.54, 2.29, 1.61, 8.5, repro,
2008-03-14,2.57, -0.49, -0.11, 2.65, 1.8, 9.45, repro,
2008-03-15,3.73, -2.52, -6.82, 2.34, 1.64, 8.42, repro,
2008-03-16,2.36, -2.11, -4.77, 2.39, 1.67, 8.57, repro,
2008-03-17,2.74, -1.32, -0.89, 2.47, 1.73, 8.78, repro,
2008-03-18,2.85, -3.14, 6.05, 2.28, 1.59, 8.08, repro,
2008-03-19,1.89, -3.70, 6.09, 2.57, 1.76, 9.07, repro,
2008-03-20,0.65, -3.45, 1.60, 2.33, 1.59, 8.2, repro,
2008-03-21,7.21, -2.70, 7.45, 2.44, 1.67, 8.61, repro,
2008-03-22,2.67, -3.60, 5.95, 2.41, 1.62, 8.62, repro,
2008-03-23,0.72, -1.23, 7.89, 2.31, 1.59, 8.25, repro,
2008-03-24,2.86, -0.93, 7.86, 2.33, 1.62, 8.25, repro,
2008-03-25,2.92, 0.18, 11.37, 2.46, 1.69, 8.99, repro,
2008-03-26,0.57, -0.68, 6.31, 2.72, 1.91, 9.83, repro,
2008-03-27,0.13, -1.45, 7.63, 2.98, 2.01, 10.49, repro,
2008-03-28,1.42, -1.38, -0.62, 3.22, 2.13, 11.52, repro,
2008-03-29,1.36, 0.70, 0.98, 2.46, 1.67, 8.72, repro,
