PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, ASKY
Station name, Astrup_Kystland 
Begin Date, 2007-08-20
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, ASKY.cwu.nam14.pos
Offset from source file, -4.36 mm North, -17.48 mm East, 99.74 mm Vertical
Reference position, 75.7261286070 North Latitude, -58.257348695 East Longitude, 687.36811 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-03-13,-0.87, -2.46, 2.19, 2, 1.48, 9.75, repro,
2008-03-14,-0.48, -1.40, -4.71, 2, 1.47, 9.73, repro,
2008-03-15,0.05, -3.00, -1.64, 1.97, 1.46, 9.53, repro,
2008-03-16,-0.70, -2.31, -3.69, 2.01, 1.47, 9.67, repro,
2008-03-17,-0.82, -3.50, 1.31, 2.06, 1.56, 10.11, repro,
2008-03-18,-0.26, -2.73, -1.60, 2.09, 1.55, 10.22, repro,
2008-03-19,0.00, -2.94, -5.54, 2.06, 1.5, 9.9, repro,
2008-03-20,0.77, -1.86, -3.06, 2.06, 1.49, 9.91, repro,
2008-03-21,0.68, -2.46, 4.92, 2.02, 1.49, 9.78, repro,
2008-03-22,-1.89, -2.85, 2.72, 2.06, 1.52, 10.03, repro,
2008-03-23,-1.08, -2.42, 3.35, 2.04, 1.52, 9.98, repro,
2008-03-24,-1.40, -2.68, 1.38, 2.05, 1.51, 10.01, repro,
2008-03-25,-1.06, -1.96, 3.35, 2.04, 1.48, 10.05, repro,
2008-03-26,-0.74, -2.50, 4.58, 2.09, 1.53, 10.04, repro,
2008-03-27,-1.96, -2.18, 0.92, 2.06, 1.51, 10.23, repro,
2008-03-28,-0.32, -3.66, 3.71, 2, 1.51, 9.73, repro,
2008-03-29,-0.53, -0.76, -4.68, 1.99, 1.49, 9.72, repro,
2008-03-30,-0.36, -3.33, -10.42, 1.99, 1.48, 9.77, repro,
2008-03-31,-0.56, -1.79, -4.83, 1.99, 1.45, 9.62, repro,
2008-04-01,1.16, -1.06, -5.70, 2, 1.47, 9.75, repro,
2008-04-02,0.12, -0.38, -4.97, 2.02, 1.49, 9.72, repro,
2008-04-03,-0.65, -3.12, -7.41, 2, 1.48, 9.77, repro,
2008-04-04,2.24, -2.02, -9.81, 2.1, 1.55, 10.26, repro,
2008-04-05,-0.48, -2.63, -8.20, 2.07, 1.51, 10.03, repro,
2008-04-06,-1.42, -0.64, -7.93, 2.01, 1.47, 9.7, repro,
2008-04-07,-3.34, -1.62, -11.00, 1.99, 1.5, 9.71, repro,
2008-04-08,-1.98, -2.60, -8.14, 2, 1.5, 9.76, repro,
2008-04-09,-2.24, -1.40, -12.70, 2, 1.51, 9.77, repro,
2008-04-10,-0.43, -4.07, -9.89, 2.03, 1.5, 9.91, repro,
2008-04-11,-1.37, -1.84, -9.03, 2.06, 1.48, 9.93, repro,
2008-04-12,-0.36, -2.01, -12.41, 1.99, 1.47, 9.6, repro,
2008-04-13,-0.78, -1.90, -3.28, 2.02, 1.5, 9.77, repro,
2008-04-14,-1.55, -1.13, -4.26, 1.95, 1.47, 9.5, repro,
2008-04-15,0.88, -2.05, 3.90, 1.99, 1.5, 9.84, repro,
2008-04-16,-3.26, -1.74, -1.96, 2.03, 1.52, 9.82, repro,
2008-04-17,-0.42, -2.23, 3.77, 2.04, 1.5, 9.8, repro,
2008-04-18,-2.73, -1.96, -7.20, 1.98, 1.48, 9.63, repro,
2008-04-19,-2.37, -2.53, -16.08, 2, 1.49, 9.69, repro,
2008-04-20,0.34, -2.42, -14.62, 2.07, 1.55, 10.24, repro,
2008-04-21,-0.43, -1.09, -9.76, 1.96, 1.46, 9.54, repro,
2008-04-22,0.29, -1.23, -12.96, 1.99, 1.48, 9.75, repro,
2008-04-23,0.93, -1.13, -15.22, 2.05, 1.53, 10.01, repro,
2008-04-24,0.02, -1.58, -15.42, 2, 1.53, 9.77, repro,
2008-04-25,-0.80, -1.42, -10.18, 1.99, 1.51, 9.83, repro,
2008-04-26,-0.33, -2.79, -9.98, 2.05, 1.55, 10.1, repro,
2008-04-27,-0.02, -2.20, -15.18, 2.02, 1.51, 9.88, repro,
2008-04-28,0.91, -2.22, -11.31, 2.09, 1.53, 10.11, repro,
2008-04-29,0.43, -2.94, -8.16, 2.06, 1.55, 10.07, repro,
2008-04-30,-1.70, -1.79, -16.52, 1.99, 1.52, 9.73, repro,
2008-05-01,-0.66, -1.61, -20.30, 2.07, 1.59, 10.14, repro,
2008-05-02,1.51, -1.13, -14.86, 2.01, 1.49, 9.92, repro,
2008-05-03,0.15, -1.37, -7.81, 1.95, 1.46, 9.55, repro,
2008-05-04,-0.54, -1.33, -8.06, 2.09, 1.57, 10.32, repro,
2008-05-05,-2.22, -1.00, -13.82, 2.04, 1.52, 10, repro,
2008-05-06,-1.55, -2.84, -19.03, 2.02, 1.52, 10, repro,
2008-05-07,-2.24, -2.85, -11.63, 1.98, 1.49, 9.7, repro,
2008-05-08,-1.43, -2.74, -12.48, 1.96, 1.47, 9.59, repro,
2008-05-09,-2.06, -1.93, -10.14, 1.96, 1.46, 9.54, repro,
2008-05-10,-1.27, -2.26, -10.16, 1.96, 1.47, 9.54, repro,
2008-05-11,-1.65, -1.46, -3.81, 1.97, 1.47, 9.66, repro,
2008-05-12,-3.42, -1.06, -6.39, 1.96, 1.49, 9.72, repro,
2008-05-13,-1.79, -1.20, -6.13, 1.97, 1.49, 9.66, repro,
2008-05-14,-1.34, -1.60, -6.91, 1.94, 1.46, 9.48, repro,
2008-05-15,-3.15, -1.75, -8.38, 1.95, 1.47, 9.52, repro,
2008-05-16,-0.66, -0.46, -7.32, 1.97, 1.48, 9.76, repro,
2008-05-17,-0.92, -1.38, -9.42, 1.96, 1.48, 9.63, repro,
2008-05-18,0.10, -1.13, -5.33, 1.98, 1.49, 9.68, repro,
2008-05-19,-0.18, -1.77, -8.33, 1.97, 1.48, 9.59, repro,
2008-05-20,-2.29, -2.10, -3.40, 1.95, 1.49, 9.68, repro,
2008-05-21,-2.23, -0.82, -4.45, 1.99, 1.5, 9.79, repro,
2008-05-22,-0.32, -0.55, -4.82, 2.06, 1.54, 10.03, repro,
2008-05-23,-0.13, -1.18, -3.31, 2.08, 1.54, 10.04, repro,
2008-05-24,-2.11, 0.29, -7.78, 1.94, 1.49, 9.52, repro,
2008-05-25,-2.66, 0.21, -6.29, 1.96, 1.47, 9.56, repro,
2008-05-26,-2.01, -0.42, -2.89, 1.94, 1.48, 9.54, repro,
2008-05-27,0.09, -0.45, 3.14, 1.95, 1.48, 9.57, repro,
2008-05-28,-0.11, -1.02, 4.15, 2.03, 1.49, 9.88, repro,
2008-05-29,0.46, -0.91, 7.07, 2, 1.51, 9.89, repro,
2008-05-30,-0.21, -1.96, -1.93, 2.01, 1.53, 9.94, repro,
2008-05-31,1.33, -2.10, 1.34, 2.03, 1.5, 9.93, repro,
2008-06-01,2.63, -2.65, 4.50, 2, 1.49, 9.72, repro,
2008-06-02,2.31, -2.14, 2.56, 1.99, 1.51, 9.87, repro,
2008-06-03,2.53, -1.08, -1.48, 2.02, 1.52, 9.95, repro,
2008-06-04,0.69, 1.35, -1.90, 1.97, 1.49, 9.74, repro,
2008-06-05,1.37, -1.78, -3.19, 1.97, 1.48, 9.61, repro,
2008-06-06,-0.04, -0.55, 7.23, 2, 1.53, 9.86, repro,
2008-06-07,-1.32, 0.69, 4.13, 2.04, 1.54, 10.08, repro,
2008-06-08,0.63, -1.18, 1.74, 2.05, 1.52, 9.97, repro,
2008-06-09,-1.06, 0.52, -3.72, 2.03, 1.52, 9.92, repro,
2008-06-10,0.06, 0.05, 0.30, 1.97, 1.5, 9.64, repro,
2008-06-11,0.40, 0.07, 2.15, 1.98, 1.48, 9.72, repro,
2008-06-12,0.79, -0.41, 0.52, 2.04, 1.57, 10.1, repro,
2008-06-13,2.98, -1.20, 3.21, 1.96, 1.48, 9.63, repro,
2008-06-14,0.95, -1.89, -0.85, 2, 1.51, 9.98, repro,
2008-06-15,3.01, -1.72, 2.41, 2.1, 1.62, 10.51, repro,
2008-06-16,1.77, -1.04, -1.57, 2.02, 1.54, 9.97, repro,
2008-06-17,0.72, -1.52, -8.28, 2, 1.52, 9.97, repro,
2008-06-18,3.70, -2.47, -7.10, 2, 1.52, 9.87, repro,
2008-06-19,1.64, -0.49, -7.98, 2.03, 1.56, 9.99, repro,
2008-06-20,1.24, -0.74, -4.73, 2, 1.52, 9.76, repro,
2008-06-21,1.32, -1.76, -2.99, 2.04, 1.6, 9.88, repro,
2008-06-22,3.05, -1.13, 2.39, 1.96, 1.5, 9.66, repro,
2008-06-23,2.85, -0.60, 0.08, 1.96, 1.49, 9.65, repro,
2008-06-24,3.16, -0.27, -3.50, 1.96, 1.48, 9.64, repro,
2008-06-25,4.08, -0.64, -1.82, 2.01, 1.53, 9.91, repro,
2008-06-26,2.39, -1.21, -0.04, 2.2, 1.63, 10.77, repro,
2008-06-27,2.04, -1.26, -3.12, 2, 1.51, 9.83, repro,
2008-06-28,2.31, -0.71, -4.34, 2.06, 1.55, 10.17, repro,
