PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, GROK
Station name, Gronne_Nunatak  
Begin Date, 2008-07-08
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, GROK.cwu.nam14.pos
Offset from source file, -4.31 mm North, -19.02 mm East, 53.90 mm Vertical
Reference position, 78.4426981683 North Latitude, -22.9037619947 East Longitude, 1045.90985 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2009-03-31,-3.29, -1.77, -6.78, 1.92, 1.53, 10.59, repro,
2009-04-01,-3.58, -1.08, -2.08, 1.92, 1.53, 10.54, repro,
2009-04-02,-3.81, -2.70, 5.37, 1.97, 1.6, 10.85, repro,
2009-04-03,-2.53, -1.84, -5.60, 1.95, 1.59, 10.8, repro,
2009-04-04,-3.74, -2.63, -6.28, 1.92, 1.55, 10.73, repro,
2009-04-05,-3.22, -2.46, -6.99, 1.93, 1.53, 10.65, repro,
2009-04-06,-2.47, -2.08, 1.44, 1.93, 1.53, 10.58, repro,
2009-04-07,-0.90, -0.36, 0.43, 1.94, 1.56, 10.68, repro,
2009-04-08,-3.12, 0.47, 4.13, 1.91, 1.56, 10.81, repro,
2009-04-09,-4.28, -1.30, -0.56, 1.93, 1.55, 10.75, repro,
2009-04-10,-2.81, 0.02, 6.31, 1.99, 1.6, 11.08, repro,
2009-04-11,-3.55, -0.68, 2.26, 1.97, 1.56, 10.94, repro,
2009-04-12,-2.49, 0.11, -6.50, 1.94, 1.58, 10.68, repro,
2009-04-13,-1.39, -0.49, 6.28, 1.92, 1.57, 10.65, repro,
2009-04-14,-1.72, -0.86, -4.89, 1.94, 1.59, 10.89, repro,
2009-04-15,-1.19, -0.29, -6.57, 1.93, 1.56, 10.75, repro,
2009-04-16,-3.91, -4.37, -6.58, 1.99, 1.56, 10.91, repro,
2009-04-17,-2.68, -4.05, -3.02, 2.02, 1.57, 11.41, repro,
2009-04-18,-2.71, -2.91, -2.72, 1.93, 1.57, 10.75, repro,
2009-04-19,-3.01, -2.29, 4.86, 1.96, 1.6, 10.93, repro,
2009-04-20,-3.23, -3.06, 11.07, 1.98, 1.62, 10.97, repro,
2009-04-21,-2.84, -3.83, 1.67, 1.98, 1.58, 10.92, repro,
2009-04-22,-3.76, -3.53, 2.79, 1.94, 1.53, 10.63, repro,
2009-04-23,-3.84, -2.15, 4.82, 1.92, 1.54, 10.73, repro,
2009-04-24,-2.83, -1.48, 4.13, 1.96, 1.55, 10.81, repro,
2009-04-25,-1.45, -0.86, 4.32, 1.93, 1.55, 10.72, repro,
2009-04-26,-3.19, -1.34, 8.55, 1.95, 1.54, 10.69, repro,
2009-04-27,-4.25, -1.30, 2.46, 1.95, 1.54, 10.66, repro,
2009-04-28,-2.72, -1.06, 10.39, 1.92, 1.53, 10.55, repro,
2009-04-29,-2.91, -0.80, 0.07, 1.98, 1.59, 10.99, repro,
2009-04-30,-5.02, -2.64, 3.22, 1.97, 1.58, 10.88, repro,
2009-05-01,-3.60, -2.57, 2.51, 1.89, 1.53, 10.45, repro,
2009-05-02,-3.24, -1.08, 7.30, 1.93, 1.55, 10.66, repro,
2009-05-03,-1.02, -0.65, 3.61, 1.94, 1.55, 10.55, repro,
2009-05-04,-1.23, -1.29, 8.94, 1.93, 1.55, 10.64, repro,
2009-05-05,-2.94, -1.67, 7.44, 1.91, 1.53, 10.44, repro,
2009-05-06,-2.43, -2.85, 5.26, 1.93, 1.58, 10.71, repro,
2009-05-07,-3.32, -1.86, -3.71, 1.92, 1.56, 10.57, repro,
2009-05-08,-2.27, -0.48, 2.19, 1.94, 1.6, 10.75, repro,
2009-05-09,-1.09, -0.64, 6.19, 1.96, 1.63, 10.86, repro,
2009-05-10,-2.73, -0.30, 6.52, 1.91, 1.55, 10.58, repro,
2009-05-11,-3.74, -0.58, 2.09, 1.97, 1.59, 10.88, repro,
2009-05-12,-2.08, -1.09, 6.94, 1.99, 1.62, 11.04, repro,
2009-05-13,-1.36, -1.60, -1.19, 1.9, 1.54, 10.42, repro,
2009-05-14,-0.84, -2.24, 5.53, 1.91, 1.52, 10.45, repro,
2009-05-15,-1.25, -2.22, 2.57, 1.96, 1.55, 10.75, repro,
